Probeset	logFC	AveExpr	t	P.Value	adj.P.Val	B	ENTREZ	LocusLink	Symbol	IRIS_Most_Specific	p_adj_pc_bonferroni	gsea_rank
54928_at	0.0508475789963937	7.84728813559322	0.8101140856122542	0.42111703608693707	0.7457722272462186	-5.487926451491262	54928	LOC54928	IMPAD1	NA	1	0.37559718905018613
391211_at	0.05084751675856917	2.6860677966101694	2.034648686590076	0.046369807990736894	0.37092317161837396	-3.9472263652281736	391211	LOC391211	OR2G6	NA	1	1.3337647024379478
7094_at	0.0508452799735134	8.474881355932203	0.8183952344509909	0.41641149577162306	0.7437400146344169	-5.4817744091600336	7094	LOC7094	TLN1	NA	1	0.3804772895330999
2872_at	0.05083805399329448	4.853525423728813	1.1856723869075525	0.2404859245619208	0.6106185541481312	-5.148278748459349	2872	LOC2872	MKNK2	NA	1	0.6189103374355784
7033_at	0.05083710507826637	2.5039322033898306	1.340854650940216	0.185086684753295	0.5588107336292377	-4.972437140855792	7033	LOC7033	TFF3	NA	1	0.7326248235278684
378832_at	0.050830405052734784	2.843322033898305	1.451568500486197	0.15189719481404804	0.5234519957119477	-4.834650456769716	378832	LOC378832	COL18A1-AS1	NA	1	0.8184502464665682
80332_at	0.05082999135916456	2.9712542372881354	1.5326206121558488	0.13069286015736473	0.5006522680972535	-4.7273804093991245	80332	LOC80332	ADAM33	NA	1	0.8837481375836171
2535_at	0.05082428550183118	2.3170169491525425	1.770913829725521	0.08171948969570912	0.4375709610735544	-4.381426039791978	2535	LOC2535	FZD2	NA	1	1.0876743540198837
341032_at	0.05080825467723416	2.2161525423728814	2.04099171277326	0.045714950269233334	0.3707727068907499	-3.9361422779070554	341032	LOC341032	C11ORF53	NA	1	1.3399417483407814
6015_at	0.05078034503528541	5.320711864406779	1.3899281263937313	0.16975190204497415	0.5440852544810341	-4.912618302940455	6015	LOC6015	RING1	NA	1	0.7701853508147143
1001_at	0.0507776963406489	3.131677966101695	0.785758759401025	0.43514051384804875	0.7543389142961804	-5.5056658198973185	1001	LOC1001	CDH3	NA	1	0.36137047974673947
56931_at	0.05075964410746013	2.9774915254237286	2.0067243046379137	0.049349895838676855	0.3810002748282649	-3.9956705855843646	56931	LOC56931	DUS3L	NA	1	1.306713759645522
2691_at	0.05075045791369294	2.971271186440678	1.732134924611919	0.0884538609971601	0.4478293693461805	-4.440782709625874	2691	LOC2691	GHRH	NA	1	1.0532832054544898
11009_at	0.05074253116277451	2.466271186440678	1.101738356413794	0.27503170020951795	0.6426365973791889	-5.2348397536753986	11009	LOC11009	IL24	Monocyte	1	0.560617246414713
3818_at	0.05074150615210989	3.432271186440678	0.45143912546171266	0.6533214936486644	0.867678157243023	-5.695225130074073	3818	LOC3818	KLKB1	NA	1	0.18487305370447796
152185_at	0.050729472383329824	2.6926610169491525	1.782171817063652	0.07984624265672408	0.4354314668872881	-4.363974941474207	NA	NA	SPICE1 || WDR52	NA	1	1.0977455157414606
7150_at	0.050726162415285526	8.343254237288136	1.608849871927311	0.11296608891263221	0.48142520710121167	-4.621629546053271	7150	LOC7150	TOP1	NA	1	0.9470519070333379
22861_at	0.05072430689582998	3.4839322033898306	0.8132930673123301	0.41930689226678286	0.7456861607637653	-5.485572015238122	22861	LOC22861	NLRP1	NA	1	0.37746799891570004
64598_at	0.05069522678130702	5.639627118644068	1.0775875053926096	0.28558649055447516	0.6492743809282521	-5.258622096898112	64598	LOC64598	MOSPD3	NA	1	0.5442623403706937
3228_at	0.05068549679651189	2.248135593220339	2.2558549668264214	0.027785626320389334	0.32432182721646663	-3.543522867069499	3228	LOC3228	HOXC12	NA	1	1.5561798092646635
4968_at	0.0506517690081672	3.938728813559322	1.6085015468646395	0.11304243619981966	0.48142520710121167	-4.622123394875055	4968	LOC4968	OGG1	NA	1	0.9467584914926761
64393_at	0.050646628526732074	5.376050847457627	0.8798986627365777	0.38246981439065	0.7209376016943956	-5.434176945649796	64393	LOC64393	ZMAT3	Multiple	1	0.41740283491788605
353143_at	0.05063675400269927	3.494830508474576	1.5306266452019122	0.13118469621494735	0.5011814782714216	-4.730083595992065	353143	LOC353143	LCE3B	NA	1	0.8821168260660099
10134_at	0.05062743804599663	8.368305084745762	1.2120293785820506	0.23031322974539675	0.602860715399411	-5.119851764154917	10134	LOC10134	BCAP31	NA	1	0.6376811144005151
222894_at	0.050608389607010626	2.3444745762711863	2.138843783937976	0.036581051472359266	0.34891972619064404	-3.761437002975822	222894	LOC222894	FERD3L	NA	1	1.4367438154785037
4829_at	0.050599013573093946	2.3533389830508473	1.971007591333848	0.053400528546483535	0.38587595939172986	-4.056792488475373	4829	LOC4829	NMBR	NA	1	1.272454444400559
284403_at	0.05059443801086499	3.3206949152542373	1.6039870874231084	0.11403571028964866	0.4814783136199996	-4.628515122617132	284403	LOC284403	WDR62	NA	1	0.9429591280214213
6351_at	0.0505911421859903	8.098033898305085	0.5127730635559873	0.6100169228305847	0.8461647216763121	-5.668034000470516	6351	LOC6351	CCL4	Multiple	1	0.21465811680891012
122616_at	0.05058746728396053	3.3088983050847456	1.4420025199541684	0.15456782817828404	0.5274942437529576	-4.846955822983434	122616	LOC122616	C14ORF79	NA	1	0.810880895272915
10494_at	0.05058311498267424	4.778305084745763	1.4560412200327761	0.1506609246938282	0.5226660245948173	-4.828871079970739	10494	LOC10494	STK25	NA	1	0.8219993713771188
51378_at	0.050582327796204626	2.687864406779661	3.16677838337949	0.0024362409708040653	0.21663829188491476	-1.5431105926876434	51378	LOC51378	ANGPT4	NA	0.11450332562779107	2.6132797574534856
51704_at	0.050579730563620286	6.153830508474576	0.5138431660593938	0.6092730806437792	0.8460445465458631	-5.667529168209235	51704	LOC51704	GPRC5B	NA	1	0.21518800977332814
154141_at	0.05057928438527258	3.1047457627118646	1.2597154794689243	0.21271246636005162	0.5867501896370139	-5.06691869784173	154141	LOC154141	MBOAT1	NA	1	0.6722070568169396
55128_at	0.05057434330560041	4.594254237288135	1.5405857144531516	0.12874278889965146	0.498368727522298	-4.716550096390346	55128	LOC55128	TRIM68	NA	1	0.8902770871706178
132014_at	0.05056937308344986	3.0314237288135595	2.0223738125928152	0.04766009558217226	0.375856849173543	-3.9685920377646116	132014	LOC132014	IL17RE	NA	1	1.3218450910124675
11338_at	0.05056452384021107	5.482101694915254	1.9504306207332274	0.055861013360245	0.3913943268708266	-4.091574699105934	11338	LOC11338	U2AF2	NA	1	1.2528911901392974
100507562_at	0.050563928041172206	2.7756610169491527	2.2255345667160684	0.029864118632093033	0.32984356653698826	-3.6009169839905035	100507562	LOC100507562	NA	NA	1	1.5248502978888423
55437_at	0.05056221349497838	2.2679322033898304	0.5971406891830596	0.552689068277728	0.8164814801515939	-5.625039784334924	55437	LOC55437	STRADB	NA	1	0.2575191253107737
59348_at	0.05055660382340041	5.662	0.7771391238633505	0.4401690771255643	0.7579397247379559	-5.511817204224488	59348	LOC59348	ZNF350	NA	1	0.356380470881835
494514_at	0.05053939523795835	2.6491186440677965	1.4586187125152066	0.14995208000082033	0.5219793960066044	-4.825533136066398	494514	LOC494514	C18ORF56	NA	1	0.824047505718969
7392_at	0.050537503627160016	6.308457627118644	1.4657106852149235	0.14801515369125162	0.5197181734165691	-4.816320633006086	7392	LOC7392	USF2	NA	1	0.8296938195537455
8303_at	0.050515860106146615	3.8167627118644067	1.663489837378446	0.10149653144304453	0.46800999250880404	-4.542963345617002	8303	LOC8303	SNN	NA	1	0.9935487991387996
7159_at	0.05050878010838821	5.62657627118644	0.7935104324744089	0.43064747555205807	0.752370303239878	-5.500077219748058	7159	LOC7159	TP53BP2	NA	1	0.36587809426698015
1908_at	0.05049431264782698	2.3994406779661017	0.600649602933852	0.5503646270111067	0.8149332965995979	-5.6231117764454055	1908	LOC1908	EDN3	NA	1	0.25934948681389003
4605_at	0.05049372750322703	2.5988474576271186	1.4608879991549375	0.1493301576746718	0.5211371460566606	-4.822589813899312	4605	LOC4605	MYBL2	NA	1	0.8258524763400301
442247_at	0.05049237930766856	2.3408474576271185	2.4172088725351086	0.018736601314480145	0.29384051560646807	-3.227431662916567	442247	LOC442247	RFPL4B	NA	0.8806202617805668	1.7273091842182289
339983_at	0.05049159533041484	2.604915254237288	2.9303755303717187	0.004802430040496948	0.2445848652661088	-2.1101549548278435	339983	LOC339983	NAT8L	NA	0.22571421190335655	2.318538953014407
56006_at	0.05048690385974485	4.163525423728814	1.7545033549924758	0.08451543940667121	0.44099710269654385	-4.406687675538548	56006	LOC56006	SMG9	NA	1	1.07306394623822
219453_at	0.05047457464168573	2.1275084745762713	2.854382539220556	0.005933639760600638	0.24936416486777607	-2.2857467202550272	219453	LOC219453	OR8K5	NA	0.27888106874823	2.2266788238318425
8707_at	0.05044621740295433	2.714508474576271	1.2533276792611612	0.21501070153825513	0.5891302977912339	-5.074121224374377	8707	LOC8707	B3GALT2	NA	1	0.667539923789747
51268_at	0.05043690953365916	5.2431016949152545	0.29426822392462226	0.7695816275938372	0.9180462554384169	-5.749200811348354	51268	LOC51268	PIPOX	NA	1	0.11374530886247024
29800_at	0.05043535891998656	2.5042372881355934	2.205270989432064	0.031328512015184516	0.33583963866538163	-3.638914660883096	29800	LOC29800	ZDHHC1	NA	1	1.5040602319596883
594839_at	0.05043380016713544	4.4862542372881355	0.5913771026530372	0.5565177798201844	0.8185694419955576	-5.628182447401111	594839	LOC594839	SNORA33	NA	1	0.2545209561191263
64849_at	0.05040422341610342	2.9411186440677968	0.8042904122622568	0.42444526684677686	0.7478708209694174	-5.49221626598593	64849	LOC64849	SLC13A3	NA	1	0.37217830504069477
8312_at	0.050391200673607216	2.8273898305084746	1.5896247691290994	0.11724265540000176	0.4844934030782004	-4.648741120442309	8312	LOC8312	AXIN1	NA	1	0.9309143538935445
388722_at	0.050380109141178485	3.8324915254237286	0.8063607912273658	0.42326024214857505	0.7468896735886468	-5.490694651861228	388722	LOC388722	C1ORF53	NA	1	0.37339252393423006
159090_at	0.05038004348394396	5.797152542372881	1.1120719601317337	0.27059999335008295	0.6399303031925201	-5.224509866194147	159090	LOC159090	FAM122B	NA	1	0.5676722184110577
7626_at	0.050375550133896926	4.291050847457627	1.1350542414736455	0.2609243664359478	0.6284267774849265	-5.20120581474692	7626	LOC7626	ZNF75D	NA	1	0.5834853623924955
158358_at	0.05037266471991868	7.169610169491525	1.1604729865912409	0.2505116862962126	0.6204585202347397	-5.1749021747220425	158358	LOC158358	KIAA2026	NA	1	0.6011720096147926
57604_at	0.0503675408798868	3.1359830508474578	0.7149475041852846	0.47744970105413564	0.7759445522251118	-5.554230381958536	57604	LOC57604	KIAA1456	NA	1	0.32107237424829194
4884_at	0.05035736022905334	2.617305084745763	1.6683120033722616	0.10053166792842524	0.46573514495155366	-4.535906799415283	4884	LOC4884	NPTX1	NA	1	0.9976971119730458
3549_at	0.050342555329051325	2.579322033898305	2.4808735934855544	0.01596473737224833	0.28398576411879667	-3.097882744256998	3549	LOC3549	IHH	NA	0.7503426564956714	1.796838221422782
171558_at	0.0503088376646963	3.2086101694915254	2.286338898213998	0.02582590353707796	0.3202665043457031	-3.485173151938922	171558	LOC171558	PTCRA	NA	1	1.5879444754500511
23109_at	0.05029337048187335	2.924813559322034	1.3427023490113454	0.18449086483480368	0.5584023998200531	-4.9702212529049605	23109	LOC23109	DDN	NA	1	0.7340251332992689
375323_at	0.050293130740033005	2.9286949152542374	1.7609174250456416	0.08341332730285314	0.4400616278452581	-4.396839050569721	375323	LOC375323	LHFPL4	NA	1	1.0787645547378188
83464_at	0.050291692514839524	4.704915254237288	1.3150637264161564	0.19355640624610929	0.5674090008518541	-5.003069024452621	83464	LOC83464	APH1B	NA	1	0.7131924500164677
113622_at	0.050282448745574596	2.898457627118644	2.1620784686650616	0.0346622554551742	0.34410038503302326	-3.718938892615184	113622	LOC113622	ADPRHL1	NA	1	1.4601431813835897
64428_at	0.050272526342005165	2.9749322033898307	2.3241499016120564	0.023566080403505232	0.3128275047701899	-3.4119059652418295	64428	LOC64428	NARFL	NA	1	1.6277126449124217
11232_at	0.0502381754236371	4.553542372881356	0.6110289653865139	0.5435179561855323	0.8115188908443095	-5.61734349217592	11232	LOC11232	POLG2	NA	1	0.2647861035676118
133522_at	0.05022791214792864	3.1384745762711863	1.497985549117996	0.1394469877067656	0.5091746970794525	-4.773875111650685	133522	LOC133522	PPARGC1B	NA	1	0.8555908627995763
6707_at	0.050219208466279856	3.881457627118644	1.8197059764637264	0.07385762094805004	0.42561892971352744	-4.305084579083557	6707	LOC6707	SPRR3	NA	1	1.131604685661135
57452_at	0.050202160987216735	3.0545254237288137	0.9814092370318299	0.3303822273430217	0.6822620019044133	-5.348306920833756	57452	LOC57452	GALNT16	NA	1	0.4809833232598209
4113_at	0.050196916724934	2.0008813559322034	0.6154684958374398	0.5406027808095001	0.8105550010021981	-5.6148464807312415	4113	LOC4113	MAGEB2	NA	1	0.26712172466186795
5335_at	0.050186663238319884	4.189491525423729	1.3037661535312213	0.19735717230018582	0.570535499188473	-5.016311423528052	5335	LOC5335	PLCG1	NA	1	0.7047470859708103
84818_at	0.05018275461918352	3.355677966101695	2.0500072860810654	0.04479793376096855	0.36934284919783356	-3.92033727839345	84818	LOC84818	IL17RC	NA	1	1.3487420167363193
100158262_at	0.05018144758988824	7.233576271186441	0.54275647677352	0.589333774456515	0.836289258457396	-5.653494706455707	100158262	LOC100158262	SCARNA9L	NA	1	0.22963866896801774
9963_at	0.050175559028970376	3.2051694915254236	0.8733665368041165	0.38598996863212376	0.723606220917947	-5.439391362648994	9963	LOC9963	SLC23A1	NA	1	0.4134239819197601
2900_at	0.0501650633881984	2.6942542372881357	1.8324280184907593	0.0719152040717988	0.42178615768999883	-4.2848776531067125	2900	LOC2900	GRIK4	NA	1	1.1431792828238114
27300_at	0.0501255645279594	5.493813559322034	0.9851396398216321	0.32856211444775174	0.6811997783241874	-5.344978810602264	27300	LOC27300	ZNF544	NA	1	0.4833825152614285
29916_at	0.05011584852855724	4.663508474576271	1.2983508353027668	0.199198753428124	0.5723197315444996	-5.022620928908932	29916	LOC29916	SNX11	Myeloid	1	0.7007133836883291
56776_at	0.050102073111704906	2.0222542372881356	1.5925468022997098	0.11658438000530777	0.48431609687886795	-4.644639525369936	56776	LOC56776	FMN2	NA	1	0.9333596325265847
85302_at	0.050095241568824375	3.0550169491525425	2.1284446637756913	0.03746949040003543	0.35163824671163907	-3.7803325262789595	85302	LOC85302	FBF1	NA	1	1.4263222134436342
7410_at	0.05009150945943567	4.707661016949152	1.2908727058942764	0.20176296000400845	0.5740843979064034	-5.031293293065827	7410	LOC7410	VAV2	NA	1	0.6951585593198757
197_at	0.050083417442903615	2.664677966101695	0.8394964546646279	0.40456597761279023	0.735231289790169	-5.465822588779566	197	LOC197	AHSG	NA	1	0.3930106424656076
9148_at	0.05006860135089741	2.7798305084745762	2.4730327449224068	0.016284907820977846	0.28569392024780604	-3.113982529610307	9148	LOC9148	NEURL1	NA	0.7653906675859588	1.7882146953707672
64798_at	0.0500675008399462	5.198847457627118	0.42141864722531747	0.6749746363041316	0.8770039715731907	-5.70728257442775	64798	LOC64798	DEPTOR	NA	1	0.17071254645803635
64343_at	0.050042854220035356	5.705423728813559	1.0535433964547762	0.29637031538039443	0.65859676043189	-5.281797493383799	64343	LOC64343	AZI2	NA	1	0.5281652976970916
51043_at	0.05002100051631676	3.9213389830508474	1.5654716861144429	0.12279910308136488	0.4909792685382728	-4.682381328082324	51043	LOC51043	ZBTB7B	NA	1	0.9108048052488942
283358_at	0.05001972397687886	2.887305084745763	1.9377529132191111	0.057424654217772375	0.3954146286534115	-4.11284673027458	283358	LOC283358	B4GALNT3	NA	1	1.240901611226807
388325_at	0.05001915530916114	5.374932203389831	0.44940889378851717	0.6547767199242555	0.8683193181740663	-5.696066513675461	388325	LOC388325	SCIMP	NA	1	0.183906769987289
10023_at	0.050015640730976266	2.6353559322033897	1.8270829978790222	0.07272599903962648	0.42405664415654826	-4.293382505712867	10023	LOC10023	FRAT1	Myeloid	1	1.138310304121235
9638_at	0.05000268261624732	4.308932203389831	0.6165288759236283	0.5399076801239695	0.8099301325522192	-5.614247433145399	9638	LOC9638	FEZ1	NA	1	0.26768049469631244
25984_at	0.049975111129738015	2.9152203389830507	0.46837994301917946	0.6412318030665428	0.860362854092243	-5.68805768728606	25984	LOC25984	KRT23	Neutrophil	1	0.19298494615290787
3112_at	0.049970095398073615	3.46071186440678	0.5117504815949024	0.6107281190848133	0.8464111547645017	-5.668515440525854	3112	LOC3112	HLA-DOB	Multiple	1	0.21415208379939352
11189_at	0.049961116945690595	2.281033898305085	3.306948802969485	0.00160624317725324	0.19872215121500816	-1.192777818304175	11189	LOC11189	CELF3	NA	0.07549342933090228	2.7941887040484046
92815_at	0.04994547706984687	2.7705254237288135	1.502210820398278	0.1383548593788332	0.508588300380901	-4.768255337151472	92815	LOC92815	HIST3H2A	NA	1	0.859005582714927
9406_at	0.04994509613294309	7.3435254237288135	1.149653889947392	0.2549067525360735	0.6237809067528556	-5.186165725096969	9406	LOC9406	ZRANB2	NA	1	0.593618659821777
4052_at	0.04993039613610565	6.1916101694915255	0.31945837258779675	0.7505028200867081	0.9111321090298918	-5.7420744224514255	4052	LOC4052	LTBP1	NA	1	0.12464767151425542
100129434_at	0.049928181287937336	2.4688813559322034	1.6174843677977864	0.11108682922022006	0.4794823735723043	-4.609356689122686	100129434	LOC100129434	AC007743.1	NA	1	0.9543374292324643
386724_at	0.04991535109256174	2.7031525423728815	2.1015410664252863	0.03985585022466333	0.35654300266048083	-3.8288559376226363	386724	LOC386724	AMIGO3	NA	1	1.3995079218510367
219770_at	0.04990399017868167	2.908372881355932	1.7569634435207813	0.08409130904862032	0.4408607584429691	-4.402914065622469	219770	LOC219770	GJD4	NA	1	1.0752488868092973
84162_at	0.04988442393624557	5.719762711864407	1.1622235519709287	0.24980568006722784	0.6198745703538867	-5.17307025957549	84162	LOC84162	KIAA1109	NA	1	0.6023976908865892
2998_at	0.04988239260008098	1.9817796610169491	1.5676744990424605	0.12228375421891925	0.4900324963377764	-4.679332739872117	2998	LOC2998	GYS2	NA	1	0.9126312365183047
136242_at	0.04984847143714571	2.718457627118644	1.8164686834761186	0.07435885641795201	0.426501899748674	-4.31020664394582	136242	LOC136242	PRSS37	NA	1	1.1286672979640455
150379_at	0.04983076978132456	3.0703389830508474	1.876110441700812	0.06556940600730302	0.41235673517156257	-4.214551982680513	150379	LOC150379	PNPLA5	NA	1	1.1832987505857198
755_at	0.04983061455782642	3.9687966101694916	1.5375152153988894	0.12949176593734435	0.4998308226524996	-4.720731207834454	755	LOC755	C21ORF2	NA	1	0.8877578464218596
9263_at	0.04982803049296863	5.46571186440678	0.8536898029133972	0.39671578991412715	0.7301693691273791	-5.454870360657228	9263	LOC9263	STK17A	Multiple	1	0.40152051357650687
26493_at	0.04981960117220764	2.9964915254237288	1.7600857027613102	0.08355556287100062	0.4400616278452581	-4.398117944159458	26493	LOC26493	OR8B8	NA	1	1.0780246308243906
26005_at	0.04981246218284621	3.3312542372881357	1.6506201467711188	0.10410868038960958	0.47306148850390006	-4.561706006107143	26005	LOC26005	C2CD3	NA	1	0.9825130583074997
4438_at	0.0498111586387981	2.503406779661017	1.5170303218013945	0.1345777293987497	0.5042074995446417	-4.748429842231866	4438	LOC4438	MSH4	NA	1	0.8710268034067903
4188_at	0.04979442800524584	2.7652542372881355	1.8129809786828086	0.07490204992870218	0.42739558172993036	-4.315715885721285	4188	LOC4188	MDFI	NA	1	1.1255062963120022
255330_at	0.04978479360248855	2.217745762711864	1.7969634265709797	0.07743955643518341	0.43075341650395826	-4.3408970869936825	255330	LOC255330	NUP210P1	NA	1	1.1110371432810666
56666_at	0.04978368602653646	2.8615593220338984	1.876674157458841	0.06549071118051714	0.4121947975311679	-4.213634928935643	56666	LOC56666	PANX2	NA	1	1.1838202934298452
11173_at	0.04978070160477257	3.7739661016949153	1.3924618683466097	0.16898747443392192	0.5434686631364306	-4.90947536454086	11173	LOC11173	ADAMTS7	NA	1	0.7721454846515767
5273_at	0.04976634746582851	2.0970338983050847	2.5480581734980148	0.013445631268045747	0.27775174447038664	-2.9582842933588562	5273	LOC5273	SERPINB10	NA	0.6319446695981501	1.8714188029763437
7673_at	0.049755442631356	3.668237288135593	0.9002169692185821	0.3716498886927929	0.7128599548558002	-5.41771614203478	7673	LOC7673	ZNF222	NA	1	0.429865992929949
116512_at	0.049749700823809306	2.5511694915254237	2.0524962183509574	0.04454759189412846	0.368340752032885	-3.915963499365709	116512	LOC116512	MRGPRD	NA	1	1.3511757676171947
84418_at	0.049742609715133744	8.470593220338984	0.6311837978129863	0.5303482946617537	0.80435594623459294	-5.60586422720055	84418	LOC84418	CYSTM1	NA	1	0.2754388232866752
113612_at	0.04970711318511259	5.342728813559322	0.7872411371820077	0.43427915608008993	0.7540344952805988	-5.504601239910386	113612	LOC113612	CYP2U1	NA	1	0.36223101479304803
6625_at	0.04970569695010029	8.345627118644067	1.4057856545324383	0.16501121367262458	0.539100071943694	-4.892860489892209	6625	LOC6625	SNRNP70	NA	1	0.782486541418443
1418_at	0.04970455722346184	2.456101694915254	2.3340480245992268	0.02300434173536443	0.311966719553608	-3.3925640082057664	1418	LOC1418	CRYGA	NA	1	1.6381901894710837
390063_at	0.04970166580481292	2.4899830508474574	1.9922762933900469	0.050955468524566214	0.38277208788273526	-4.0205094364711975	390063	LOC390063	OR51I1	NA	1	1.2928092008116419
4606_at	0.049688752210118245	2.345898305084746	0.458044299136705	0.6485964199366924	0.864973890639371	-5.692461724145452	4606	LOC4606	MYBPC2	NA	1	0.18802545283546412
201305_at	0.04967067550824706	2.690915254237288	1.5750545778680083	0.12056980286546216	0.48733368702594376	-4.669090559148459	201305	LOC201305	SPNS3	NA	1	0.9187614491696825
6197_at	0.049663263998785394	5.458169491525424	1.3102329662140697	0.19517478721124876	0.5681614982436665	-5.008744499328666	6197	LOC6197	RPS6KA3	NA	1	0.7095762854513283
90525_at	0.049655218018161466	3.318694915254237	1.8939337661153879	0.0631196387572704	0.40912616335000823	-4.185440167702504	90525	LOC90525	SHF	NA	1	1.1998354953210226
22996_at	0.049614046909767943	5.314389830508475	0.32368591958027026	0.7473158245588063	0.9097562847785639	-5.74082131571972	22996	LOC22996	TTC39A	NA	1	0.12649582137583407
400830_at	0.04961312571855606	2.2022881355932205	2.5758606164611773	0.01251294386994681	0.27416053118323463	-2.8996608157862314	400830	LOC400830	DEFB132	NA	0.5881083618875	1.9026405035706082
57537_at	0.04961127132933954	2.6889661016949153	1.6738828512260762	0.09942634777637496	0.46381479642176826	-4.5277317407812525	57537	LOC57537	SORCS2	NA	1	1.0024985132122337
379_at	0.04960852934350833	4.299779661016949	0.7507261794579102	0.4557892179557982	0.7654865052003563	-5.530253288882925	379	LOC379	ARL4D	NA	1	0.34123595260383344
400745_at	0.0496036279532717	3.3181694915254236	1.5753284842669675	0.12050656373524435	0.48733368702594376	-4.668709583411591	400745	LOC400745	SH2D5	NA	1	0.9189892973516606
130557_at	0.04960190615563375	3.5122372881355934	1.898572068048563	0.062494986100769034	0.407798449359586	-4.177824677213524	130557	LOC130557	ZNF513	NA	1	1.2041548241937803
9362_at	0.04960043506522265	2.725745762711864	2.5465772243236793	0.013497036373408076	0.2781392542764158	-2.9613930355893023	9362	LOC9362	CPNE6	NA	0.6343607095501795	1.869761581725119
51162_at	0.04958275262106416	3.275372881355932	1.6987518676520368	0.09461270942632524	0.4567750145137232	-4.4909380952662765	51162	LOC51162	EGFL7	NA	1	1.02405052043779
51637_at	0.04956118754148554	8.819050847457627	1.444356385526854	0.15390730578824025	0.5264712793872555	-4.843934870849282	51637	LOC51637	C14ORF166	NA	1	0.8127407642607138
81570_at	0.049554508380674975	4.565881355932204	1.594637786760325	0.11611515310975422	0.4838174800092542	-4.6417002477429286	81570	LOC81570	CLPB	NA	1	0.9351111008253847
28964_at	0.04953945189566804	5.179050847457627	1.158797428605424	0.2511887789331351	0.6204838378596513	-5.17665313610245	28964	LOC28964	GIT1	NA	1	0.5999997652384536
6339_at	0.049536968381948	3.745135593220339	1.6050770203167608	0.11379525965996945	0.4814783136199996	-4.626973452658842	6339	LOC6339	SCNN1D	NA	1	0.9438758288583154
259295_at	0.04952405287503074	2.7913050847457628	2.118641312756029	0.038324213969192174	0.3534733341255807	-3.7980743212932553	259295	LOC259295	TAS2R20	NA	1	1.416526743775431
225_at	0.04952033485029999	2.273186440677966	1.4579508589450703	0.15013549775912913	0.5222616478754858	-4.826398553759129	225	LOC225	ABCD2	NA	1	0.8235166118323862
2868_at	0.04949384554977082	2.6069491525423727	1.633297984051164	0.10771073079319682	0.47648670791983	-4.586725173739822	2868	LOC2868	GRK4	NA	1	0.9677410275087102
167153_at	0.04948107399951928	5.634661016949153	0.9411837859173557	0.35043299486151447	0.6965137593578937	-5.383419241511581	167153	LOC167153	PAPD4	Multiple	1	0.4553950097765809
149461_at	0.04947523837016448	2.5514745762711866	2.733091038813237	0.008258767162945024	0.25875101127203715	-2.558939145858768	149461	LOC149461	CLDN19	NA	0.38816205665841613	2.083084777654239
100289580_at	0.0494594910819358	3.0949491525423727	1.2684595778770367	0.20959603558005985	0.5828703169747366	-5.0570033776684324	100289580	LOC100289580	RP5-1142A6.2	NA	1	0.6786169361061865
6487_at	0.049449640687317685	2.847949152542373	1.4767945406515495	0.14502730800543245	0.5172264504088296	-4.801840058655175	6487	LOC6487	ST3GAL3	NA	1	0.8385502143206474
55668_at	0.04944829798608684	5.479796610169491	0.6987939672482923	0.48741528365580955	0.782122365905196	-5.564679302740867	55668	LOC55668	GPATCH2L	Multiple	1	0.3121008569664071
151306_at	0.049427862053133	4.082254237288136	1.0898704026762576	0.2801838216994767	0.6459706707363106	-5.246589656588711	151306	LOC151306	GPBAR1	NA	1	0.5525569452440018
7584_at	0.0494185145520376	3.983813559322034	1.3368552686447772	0.1863813475883361	0.560568752762041	-4.977223699816157	7584	LOC7584	ZNF35	NA	1	0.7295975525227484
9717_at	0.049415248881189075	2.3032881355932204	1.4426499877114167	0.15438592130894657	0.5272344510166324	-4.8461253173125005	9717	LOC9717	SEC14L5	NA	1	0.8113923061804289
7507_at	0.04939150838920808	6.669677966101695	0.9910537426120756	0.32569023503655203	0.6793618742046523	-5.339677533068658	7507	LOC7507	XPA	NA	1	0.4871952624155274
1800_at	0.049385290677288286	2.5540338983050845	2.179733880415621	0.03326372200003172	0.34127663035385564	-3.686388135397167	1800	LOC1800	DPEP1	NA	1	1.4780291575928342
57466_at	0.04933843071280277	8.518728813559322	0.8490476138307537	0.399272902534764	0.731995411575833	-5.458472160372416	57466	LOC57466	SCAF4	NA	1	0.3987301630812838
8831_at	0.049329838213823196	5.961593220338983	0.6894916048417284	0.49320603617985637	0.7844653228353702	-5.570590124530041	8831	LOC8831	SYNGAP1	NA	1	0.3069716168622718
2968_at	0.04932220248220747	3.566576271186441	1.7371986074684218	0.08754925722108185	0.4463017446754628	-4.433098624205744	2968	LOC2968	GTF2H4	NA	1	1.0577475341739542
7805_at	0.04931978467958666	9.015762711864406	0.4927007419812318	0.6240453518817973	0.8533981023414476	-5.677310129765433	7805	LOC7805	LAPTM5	Multiple	1	0.20478384724659068
4868_at	0.04930840783169827	2.422779661016949	1.6706797225981633	0.10006066409964011	0.4649053272440372	-4.532435241250003	4868	LOC4868	NPHS1	NA	1	0.9997366190435348
83590_at	0.04930689899550819	3.7589830508474575	1.2266334298555106	0.2248135536829188	0.5982250330198432	-5.103845933794709	83590	LOC83590	TMUB1	NA	1	0.6481775093295797
285148_at	0.04927346730334254	7.837661016949153	0.8660749735754328	0.3899432633991673	0.726124169716829	-5.445167393900537	285148	LOC285148	IAH1	NA	1	0.40899857806365636
